name,category,address,roadAddress,district,latitude,longitude
가버치,한식,대구광역시 중구 삼덕동3가 0341-0002,"대구광역시 중구 달구벌대로443길 16-5, 1층 (삼덕동3가)",중구,35.863696,128.605501
가산식당,한식,대구광역시 중구 수창동 0045-0005 1층,"대구광역시 중구 달성로22길 91, 1층 (수창동)",중구,35.874557,128.587168
가스트로락(Gastro락),경양식,대구광역시 중구 대봉동 0031-0067 2층,"대구광역시 중구 동덕로8길 26-19, 2층 (대봉동)",중구,35.859683,128.606286
가식,한식,대구광역시 중구 삼덕동3가 0264-0001 지상 1층,"대구광역시 중구 달구벌대로445길 44-22, 지상 1층 (삼덕동3가)",중구,35.864330,128.607650
가식 종로점,한식,대구광역시 중구 남성로 0058 1층,"대구광역시 중구 남성로 29-1, 1층 (남성로)",중구,35.867870,128.590118
가애,한식,대구광역시 중구 동문동 0003-0009 지상 1층,"대구광역시 중구 경상감영길 213, 지상 1층 (동문동)",중구,35.871832,128.598899
가온밀면,한식,"대구광역시 중구 대봉동 0009-0005 지상1,2층","대구광역시 중구 달구벌대로 2232-20 (대봉동, 지상1,2층)",중구,35.861262,128.606778
가음,한식,대구광역시 중구 대봉동 0009-0003 지상 1층,"대구광역시 중구 달구벌대로446길 23-17, 지상 1층 (대봉동)",중구,35.861200,128.606631
가족장어 본점,한식,대구광역시 중구 남산동 2632-0009 지상1층,"대구광역시 중구 남산로17길 117 (남산동, 지상1층)",중구,35.860612,128.577514
가창식당,한식,대구광역시 중구 계산동2가 0248 지상1층,대구광역시 중구 달구벌대로 2081-18 (계산동2가),중구,35.866851,128.591423
가창큰나무집 약령시점,한식,대구광역시 중구 남성로 0051-0006,"대구광역시 중구 남성로 25, 2층 (남성로)",중구,35.868047,128.589688
간판없는집,분식,대구광역시 중구 공평동 0098-0004 지상1층,"대구광역시 중구 공평로 73 (공평동, 지상1층)",중구,35.870589,128.600179
감성포차 케이(K),한식,대구광역시 중구 대봉동 0007-0027 1층,대구광역시 중구 동덕로14길 58-8 (대봉동),중구,35.860237,128.606593
감자와 친구들,분식,대구광역시 중구 남산동 0159-0017,대구광역시 중구 재마루길 104 (남산동),중구,35.863812,128.583155
감투밥식탁,중국식,대구광역시 중구 종로1가 0088-0002 지상1층,"대구광역시 중구 중앙대로81길 65 (종로1가, 지상1층)",중구,35.869434,128.589984
감포생아구해물,한식,대구광역시 중구 동성로2가 0065-0001,"대구광역시 중구 동성로 36-6, 1층 (동성로2가)",중구,35.870073,128.596414
감포일출횟집,횟집,"대구광역시 중구 남산동 0700-0007 ,0002(지상1층)",대구광역시 중구 중앙대로61길 12-7 (남산동),중구,35.860564,128.591330
감포회센타,횟집,대구광역시 중구 남산동 2108-0023 지상1층,"대구광역시 중구 중앙대로58길 9 (남산동, 지상1층)",중구,35.857551,128.591725
갑석이네,식육(숯불구이),대구광역시 중구 대신동 1067 지상1층,"대구광역시 중구 큰장로26안길 66 (대신동, 지상1층)",중구,35.866309,128.577011
갓잇 삼덕점,경양식,대구광역시 중구 삼덕동3가 0239-0002,"대구광역시 중구 달구벌대로447길 44-13, 1층 (삼덕동3가)",중구,35.864277,128.608617
갓포토라,한식,대구광역시 중구 동인동2가 0227-0014 지상1층,"대구광역시 중구 국채보상로140길 10-5, 지상1층 (동인동2가)",중구,35.868395,128.606069
강가네뚝배기,한식,대구광역시 중구 동산동 0562 베네시움 1층,"대구광역시 중구 달성로 18, 베네시움 1층 (동산동)",중구,35.866659,128.582674
강구,한식,"대구광역시 중구 계산동1가 0078-0001 ,2(지상1층)",대구광역시 중구 서성로 25-5 (계산동1가),중구,35.868937,128.586710
강남식당,한식,대구광역시 중구 향촌동 0063 대보백화점 4층 401호,"대구광역시 중구 경상감영길 117-7, 대보백화점 4층 401호 (향촌동)",중구,35.872664,128.593612
강남찜닭 남산점,한식,대구광역시 중구 남산동 2117-0007 1층,"대구광역시 중구 남산로6길 81, 1층 (남산동)",중구,35.857077,128.586892
강릉참주꾸미,한식,"대구광역시 중구 삼덕동1가 0015-0002 1,2층","대구광역시 중구 동성로2길 30-8, 1,2층 (삼덕동1가)",중구,35.867089,128.596920
강산면옥(교동점),냉면집,대구광역시 중구 교동 0062-0001,"대구광역시 중구 교동길 27-8, 3층 (교동)",중구,35.873617,128.596332
강씨네,한식,대구광역시 중구 인교동 0047-0002 1층,"대구광역시 중구 북성로3길 19, 1층 (인교동)",중구,35.874396,128.583071
강씨목삼 남산점,식육(숯불구이),대구광역시 중구 동산동 0715 지상 1층,"대구광역시 중구 달구벌대로 2009, 지상 1층 (동산동)",중구,35.865683,128.583631
강호연파 더현대대구점,한식,대구광역시 중구 계산동2가 0200 현대백화점 지하1층,"대구광역시 중구 달구벌대로 2077, 현대백화점 지하1층 (계산동2가)",중구,35.866748,128.590592
강훈옛날통닭,호프/통닭,대구광역시 중구 동인동4가 0272-0003 지상1층,"대구광역시 중구 동덕로30길 77 (동인동4가, 지상1층)",중구,35.866760,128.608038
개미,한식,"대구광역시 중구 화전동 0020-0032 ,5,6,7,8,9,2(지상1층",대구광역시 중구 중앙대로 446-5 (화전동),중구,35.872894,128.594763
개미분식,분식,"대구광역시 중구 동문동 0030-0001 ,0002(지상1층)",대구광역시 중구 동성로 70-10 (동문동),중구,35.872782,128.596327
개정,냉면집,대구광역시 중구 계산동2가 0200 외1필지 지상8층,대구광역시 중구 달구벌대로 2077 (계산동2가),중구,35.866748,128.590592
개정 본점,냉면집,대구광역시 중구 삼덕동1가 0021-0025,"대구광역시 중구 동성로3길 52, 1,2,3층 (삼덕동1가)",중구,35.867669,128.597947
개정동성로점,냉면집,대구광역시 중구 동성로2가 0065-0001,"대구광역시 중구 동성로 36-6, 2층 (동성로2가)",중구,35.870073,128.596414
갤러리 민아,한식,대구광역시 중구 삼덕동1가 0055-0004 2층 201호,"대구광역시 중구 공평로 17, 2층 201호 (삼덕동1가)",중구,35.865855,128.599500
갱보,한식,대구광역시 중구 사일동 0069,대구광역시 중구 중앙대로 406-18 (사일동),중구,35.869235,128.594664
거구장,한식,대구광역시 중구 봉산동 0185-0001,대구광역시 중구 대봉로 269 (봉산동),중구,35.862485,128.599792
거구장,한식,대구광역시 중구 대봉동 0055-0172,대구광역시 중구 명륜로 165 (대봉동),중구,35.860883,128.602418
거북선,일식,대구광역시 중구 달성동 0115-0011 1층,"대구광역시 중구 태평로 25, 1층 (달성동)",중구,35.877982,128.580804
거송 갈비찜,한식,대구광역시 중구 남성로 0103-0002 A동 지상1층,"대구광역시 중구 남성로 40 (남성로, A동 지상1층)",중구,35.867308,128.590909
거송갈비찜,한식,대구광역시 중구 동인동4가 0251 1층 107호,"대구광역시 중구 동덕로30길 45, 1층 107호 (동인동4가)",중구,35.867067,128.606400
거창식당,복어취급,대구광역시 중구 계산동1가 0080,"대구광역시 중구 서성로 25-7, 1층 (계산동1가)",중구,35.868947,128.586560
건강밥상,한식,대구광역시 중구 계산동2가 0200 현대백화점 지하1층,"대구광역시 중구 달구벌대로 2077, 현대백화점 지하1층 (계산동2가)",중구,35.866748,128.590592
건달,한식,대구광역시 중구 동문동 0013-0004 103호,"대구광역시 중구 경상감영길 222, 1층 (동문동)",중구,35.871413,128.599129
건들바우,한식,대구광역시 중구 대봉동 0088-0064 1층,"대구광역시 중구 대봉로47길 16, 1층 (대봉동)",중구,35.859271,128.600259
건어물의달인 대신점,한식,대구광역시 중구 대신동 0269-0008 2층,"대구광역시 중구 달구벌대로393길 68, 2층 (대신동)",중구,35.866737,128.577558
걸리버막창 교동점,한식,대구광역시 중구 문화동 0002-0003 1층,"대구광역시 중구 교동2길 31, 1층 (문화동)",중구,35.872916,128.597854
걸리버막창 동성로점,한식,대구광역시 중구 삼덕동1가 0028-0006 2층,"대구광역시 중구 동성로4길 39, 2층 (삼덕동1가)",중구,35.866610,128.598593
걸리버막창 종로점,식육(숯불구이),대구광역시 중구 종로1가 0102-0001 지상1층,"대구광역시 중구 종로 45-1, 지상1층 (종로1가)",중구,35.869828,128.591181
결,한식,대구광역시 중구 문화동 0002-0019 지상 1층,"대구광역시 중구 교동2길 37-3, 지상 1층 (문화동)",중구,35.872773,128.597852
결이식당,한식,대구광역시 중구 봉산동 0133-0012 지상1층,"대구광역시 중구 봉산문화길 82, 지상1층 (봉산동)",중구,35.863587,128.597039
경도 미야꼬우동(대백프라자점),일식,대구광역시 중구 대봉동 0195-0031 지상1층,"대구광역시 중구 명덕로 315 (대봉동, 지상1층)",중구,35.855411,128.604757
경탄성,한식,대구광역시 중구 포정동 0080-0003 1층,"대구광역시 중구 경상감영길 140, 1층 (포정동)",중구,35.872112,128.594998
경희식당,한식,대구광역시 중구 대신동 0115-0067 지상1층,"대구광역시 중구 큰장로28길 25 (대신동, 지상1층)",중구,35.869984,128.580683
계돼지 대구동성로점,식육(숯불구이),대구광역시 중구 삼덕동1가 0033-0011 지상2층,"대구광역시 중구 동성로3길 32-8 (삼덕동1가, 지상2층)",중구,35.866504,128.597883
계돼지 동성로점,호프/통닭,"대구광역시 중구 삼덕동1가 0017-0013 ,2(지상1층)",대구광역시 중구 동성로2길 30-5 (삼덕동1가),중구,35.867332,128.596796
계산한우 설곰국,한식,대구광역시 중구 계산동2가 0001-0001 1층,"대구광역시 중구 서성로 28, 1층 (계산동2가)",중구,35.868998,128.587316
계화통 대구동성로점,식육(숯불구이),"대구광역시 중구 삼덕동1가 0033-0011 ,2(지상1층)",대구광역시 중구 동성로3길 32-8 (삼덕동1가),중구,35.866504,128.597883
고가정(고기가득정성),한식,대구광역시 중구 남산동 2511-0010 지상1층,"대구광역시 중구 남산로1길 46-5, 1층 (남산동)",중구,35.858405,128.580248
고가촌,한식,대구광역시 중구 포정동 0071-0003,대구광역시 중구 중앙대로 432-7 (포정동),중구,35.871748,128.594563
고고(GoGo),한식,"대구광역시 중구 공평동 0062 2,3층","대구광역시 중구 동성로3길 58-19, 2,3층 (공평동)",중구,35.867810,128.599014
고기굽는남자 동성로점,식육(숯불구이),대구광역시 중구 삼덕동1가 0032-0010,"대구광역시 중구 동성로3길 32-10, 1,2층 (삼덕동1가)",중구,35.866466,128.597989
고기생각 대구역점,한식,대구광역시 중구 태평로1가 0002-0019 1층,"대구광역시 중구 태평로 166, 1층 (태평로1가)",중구,35.874679,128.595816
고기품은비빔밥과철판덮밥,한식,"대구광역시 중구 남일동 0107 ,107-3,4",대구광역시 중구 중앙대로 394-11 (남일동),중구,35.868357,128.594391
고도.정,경양식,대구광역시 중구 동인동2가 0062-0007,"대구광역시 중구 경상감영길 288, 1층 (동인동2가)",중구,35.870726,128.602839
고도리 이자카야,일식,대구광역시 중구 삼덕동2가 0030-0004 지상1층,"대구광역시 중구 공평로8길 39 (삼덕동2가, 지상1층)",중구,35.866610,128.602189
고도리 이자카야,일식,대구광역시 중구 삼덕동2가 0030-0004 지상2층,"대구광역시 중구 공평로8길 39 (삼덕동2가, 지상2층)",중구,35.866610,128.602189
고동경양 더현대 대구,경양식,대구광역시 중구 계산동2가 0200 현대백화점 지하1층,"대구광역시 중구 달구벌대로 2077, 현대백화점 지하1층 (계산동2가)",중구,35.866748,128.590592
고래불해물찜,한식,대구광역시 중구 대신동 1616 1층,"대구광역시 중구 큰장로12길 60, 1층 (대신동)",중구,35.866227,128.576232
고래불해물찜&옛날할머니찜닭&김가네동인동찜갈비,한식,대구광역시 중구 동산동 0015-0022,대구광역시 중구 국채보상로99길 7 (동산동),중구,35.870938,128.583794
고령참숯맛고기,식육(숯불구이),대구광역시 중구 대신동 1028,"대구광역시 중구 달구벌대로393길 84, 1층 (대신동)",중구,35.867295,128.577023
고매돈가스,경양식,"대구광역시 중구 대신동 2105 서문시장2지구 지하1층서135호,136호","대구광역시 중구 큰장로26길 지하 25 (대신동, 서문시장2지구 지하1층서135호,136호)",중구,35.868765,128.579489
고미정,한식,대구광역시 중구 수창동 0036-0012,대구광역시 중구 서성로20길 40 (수창동),중구,35.874569,128.589896
고본,일식,대구광역시 중구 대봉동 0018-0004 1층,"대구광역시 중구 동덕로14길 29, 1층 (대봉동)",중구,35.860968,128.605487
고봉식당,한식,대구광역시 중구 서문로2가 0070-0004 지상1층,"대구광역시 중구 서성로 47-1 (서문로2가, 지상1층)",중구,35.870861,128.587137
고성1,한식,대구광역시 중구 동문동 0037-0001,"대구광역시 중구 동성로12길 7-3, 1-2층 (동문동)",중구,35.871724,128.596155
고스트북스,분식,대구광역시 중구 동문동 0014-0001 지상3층,"대구광역시 중구 경상감영길 212 (동문동, 지상3층)",중구,35.871611,128.598838
고운라멘 동성로점,한식,대구광역시 중구 삼덕동1가 0033-0009,"대구광역시 중구 동성로3길 20, 214호 (삼덕동1가)",중구,35.866206,128.597748
고집센그집갈비탕 삼덕점,한식,대구광역시 중구 삼덕동2가 0292-0001 지상1층,"대구광역시 중구 달구벌대로 2197-10, 지상1층 (삼덕동2가)",중구,35.863744,128.603720
고토미 대구혼술바,호프/통닭,대구광역시 중구 문화동 0005-0002 지상 4층,"대구광역시 중구 경상감영길 183, 지상 4층 (문화동)",중구,35.872247,128.597403
고향뜰,한식,대구광역시 중구 수동 0031-0002,"대구광역시 중구 약령길 78-2, 1층 (수동)",중구,35.869760,128.589586
고향맛집,한식,대구광역시 중구 남산동 0246-0009,대구광역시 중구 명륜로6길 7-8 (남산동),중구,35.863908,128.588465
고향삼계탕,한식,대구광역시 중구 동인동4가 0249-0006,대구광역시 중구 국채보상로140길 29 (동인동4가),중구,35.867551,128.606422
고향소갈비찜 대구직영점,한식,대구광역시 중구 동성로3가 0049 1층,"대구광역시 중구 남성로 56, 1층 (동성로3가)",중구,35.867038,128.592682
고향집감자탕,한식,대구광역시 중구 남산동 0609-0019 지상1층,"대구광역시 중구 명덕로35길 103 (남산동, 지상1층)",중구,35.861215,128.589838
곡주사조은맛집,한식,대구광역시 중구 덕산동 0122-0001 1층,"대구광역시 중구 종로 8-1, 1층 (덕산동)",중구,35.866655,128.592561
곤드레밥,한식,대구광역시 중구 대신동 2105 서문지장2지구 지1층 동 58호,"대구광역시 중구 큰장로26길 25 (대신동, 서문지장2지구 지1층 동 58호)",중구,35.868765,128.579489
곤방와스시,경양식,대구광역시 중구 포정동 0082-0002 1층,"대구광역시 중구 경상감영길 142-1, 1층 (포정동)",중구,35.872078,128.595182
골목1987 방천시장점,호프/통닭,대구광역시 중구 대봉동 0011-0005 지상1층,"대구광역시 중구 달구벌대로 2232-10 (대봉동, 지상1층)",중구,35.861691,128.606934
골목대장,식육(숯불구이),대구광역시 중구 삼덕동2가 0133 지상1층,대구광역시 중구 공평로8길 18 (삼덕동2가),중구,35.866646,128.600890
골목식당,한식,대구광역시 중구 대봉동 0121-0091,대구광역시 중구 동덕로6길 13-5 (대봉동),중구,35.857045,128.605508
골목카츠,한식,대구광역시 중구 동인동1가 0309-0003 1층,"대구광역시 중구 국채보상로139길 31-17, 나동 1층 (동인동1가)",중구,35.870620,128.605299
골뱅이포차,정종/대포집/소주방,대구광역시 중구 동문동 0001-0004 1층,"대구광역시 중구 경상감영길 201, 1층 (동문동)",중구,35.871958,128.598439
곰자딩,한식,"대구광역시 중구 사일동 0057-0003 6,7","대구광역시 중구 중앙대로 412-16 (사일동, ,중앙대로 412-22)",중구,35.869722,128.594722
곱빼기식당,한식,대구광역시 중구 동인동4가 0429-0001 2층,"대구광역시 중구 국채보상로150길 26, 2층 (동인동4가)",중구,35.867370,128.611228
공동체,호프/통닭,"대구광역시 중구 삼덕동1가 0062-0003 ,2(지하1층)",대구광역시 중구 동성로5길 85 (삼덕동1가),중구,35.867223,128.599194
공들인,한식,대구광역시 중구 남성로 0107-0001 지상1층,"대구광역시 중구 남성로 36 (남성로, 지상1층)",중구,35.867438,128.590515
공원김밥,분식,대구광역시 중구 포정동 0052 지상1층,대구광역시 중구 경상감영길 100 (포정동),중구,35.871695,128.592903
공이사,까페,대구광역시 중구 종로1가 0031-0004,대구광역시 중구 국채보상로 549 (종로1가),중구,35.870752,128.590795
공평우동,경양식,대구광역시 중구 동문동 0010-0004,"대구광역시 중구 공평로 79, 1층 (동문동)",중구,35.871193,128.600343
공평주(公平酒),경양식,대구광역시 중구 공평동 0081-0006 지상1층,"대구광역시 중구 공평로 63, 1층 (공평동)",중구,35.869650,128.599878
과정,경양식,대구광역시 중구 봉산동 0035-0093 1층,"대구광역시 중구 동성로1길 37, 1층 (봉산동)",중구,35.866328,128.595552
관음추어탕,한식,"대구광역시 중구 대안동 0002-0001 ,2(지상1층)",대구광역시 중구 경상감영1길 53 (대안동),중구,35.873344,128.592671
광성복어,복어취급,대구광역시 중구 봉산동 0129-0018 지상1층,대구광역시 중구 봉산문화길 99 (봉산동),중구,35.864251,128.596334
광장분식,김밥(도시락),대구광역시 중구 덕산동 0088 메트로센터 지1층 S201호,"대구광역시 중구 달구벌대로 지하 2100 (덕산동, 메트로센터 지1층 S201호)",중구,35.865812,128.593138
괸당집,식육(숯불구이),"대구광역시 중구 삼덕동2가 0030-0007 ,2(지상1층)",대구광역시 중구 공평로8길 37 (삼덕동2가),중구,35.866658,128.601949
교동 감나무집,한식,"대구광역시 중구 문화동 0010-0053 ,2(지상1층)",대구광역시 중구 국채보상로123길 20-3 (문화동),중구,35.871631,128.597786
교동 김치찌개,한식,대구광역시 중구 동문동 0038-0014 1층,"대구광역시 중구 경상감영길 170, 1층 (동문동)",중구,35.872043,128.596679
교동 서서,한식,대구광역시 중구 동성로2가 0039-0001 1층,"대구광역시 중구 동성로12길 8, 1층 (동성로2가)",중구,35.871467,128.596101
교동 지은심,한식,대구광역시 중구 동문동 0014-0001,"대구광역시 중구 경상감영길 212, 2층 (동문동)",중구,35.871611,128.598838
교동 켄터키 치킨,호프/통닭,대구광역시 중구 동산동 0916 청라언덕역 서한포레스트 401동 110호,"대구광역시 중구 달구벌대로 2021, 401동 110호 (동산동, 청라언덕역 서한포레스트)",중구,35.866613,128.584005
교동 행회,일식,대구광역시 중구 동문동 0013-0004,"대구광역시 중구 경상감영길 222, 107호 (동문동)",중구,35.871413,128.599129
교동감나무집 동성로점,정종/대포집/소주방,대구광역시 중구 삼덕동1가 0053-0010,"대구광역시 중구 동성로4길 24, 1층 (삼덕동1가)",중구,35.865914,128.598703
교동곰탕,한식,대구광역시 중구 문화동 0012-0013 지상1층,"대구광역시 중구 동성로12길 18, 지상1층 (문화동)",중구,35.871337,128.596666
교동국수,분식,대구광역시 중구 태평로1가 0006-0001 1층,"대구광역시 중구 태평로 178-1, 1층 (태평로1가)",중구,35.874320,128.597090
교동낙원,한식,대구광역시 중구 공평동 0090-0002 1층,"대구광역시 중구 국채보상로 627, 1층 (공평동)",중구,35.870463,128.599302
교동따로식당,한식,대구광역시 중구 포정동 0052-0002,"대구광역시 중구 경상감영1길 11, 1층 (포정동)",중구,35.871435,128.592802
교동따로식당,한식,대구광역시 중구 전동 0027-0001,"대구광역시 중구 국채보상로 563, 1층 (전동)",중구,35.870949,128.592240
교동면옥 동인점,냉면집,대구광역시 중구 동인동2가 0140-0001,"대구광역시 중구 국채보상로 679-14, 1층 (동인동2가)",중구,35.869589,128.605340
교동생선구이비빔밥,분식,대구광역시 중구 교동 0068-0002 지상1층,"대구광역시 중구 교동길 48-1 (교동, 지상1층)",중구,35.873247,128.597138
교동식당,한식,대구광역시 중구 향촌동 0063 지상1층1호,"대구광역시 중구 경상감영길 117-7 (향촌동, 지상1층1호)",중구,35.872664,128.593612
교동왕족발,한식,대구광역시 중구 동문동 0037-0002 1층,"대구광역시 중구 동성로12길 7, 1층 (동문동)",중구,35.871632,128.596117
교동전선생,경양식,대구광역시 중구 공평동 0016-0032 공평동 근린생활시설 1층,"대구광역시 중구 동성로3길 91, 공평동 근린생활시설 1층 (공평동)",중구,35.869477,128.598178
교동청춘,한식,대구광역시 중구 공평동 0098-0003,"대구광역시 중구 공평로 73-1, 1층 (공평동)",중구,35.870711,128.600184
교동할매빈대떡,한식,"대구광역시 중구 종로1가 0036-0002 지상 1,2층","대구광역시 중구 종로 51, 지상 1,2층 (종로1가)",중구,35.870261,128.590926
교동호프,호프/통닭,대구광역시 중구 완전동 0002-0001 1층 104호,"대구광역시 중구 교동4길 29, 1층 104호 (완전동)",중구,35.872623,128.599536
교동회관,한식,대구광역시 중구 완전동 0001-0029 1층,"대구광역시 중구 교동4길 33-13, 1층 (완전동)",중구,35.872429,128.599986
교류,한식,"대구광역시 중구 교동 0068-0009 1,2층","대구광역시 중구 교동1길 34, 1,2층 (교동)",중구,35.873027,128.597137
교맥동 대구종로점,식육(숯불구이),대구광역시 중구 종로1가 0056-0007 외1필지 (종로2가 3-3),"대구광역시 중구 중앙대로81길 35 (종로1가, 외1필지 (종로2가 3-3))",중구,35.869600,128.591712
교뭉집,한식,대구광역시 중구 문화동 0007-0007 1층,"대구광역시 중구 국채보상로123길 15, 1층 (문화동)",중구,35.871463,128.597249
교집합,한식,대구광역시 중구 동문동 0033-0001 1층 101호,"대구광역시 중구 경상감영길 160, 1층 101호 (동문동)",중구,35.872178,128.596074
교촌치킨 남산점,통닭(치킨),대구광역시 중구 남산동 0094-0025 1층,"대구광역시 중구 남산로17길 10, 1층 (남산동)",중구,35.863626,128.581639
교촌치킨중앙점,통닭(치킨),대구광역시 중구 남일동 0033-0009 지상1층,대구광역시 중구 중앙대로 417-2 (남일동),중구,35.870443,128.593676
굣간,일식,"대구광역시 중구 동문동 0001-0007 지상1,2층","대구광역시 중구 경상감영길 199 (동문동, 지상1,2층)",중구,35.871992,128.598270
구공탄왕소금구이(gugongtan wangsogeumgui),정종/대포집/소주방,대구광역시 중구 동문동 0012-0005 1층,"대구광역시 중구 동성로12길 75, 1층 (동문동)",중구,35.871095,128.599802
구공회,횟집,대구광역시 중구 대봉동 0044-0067,대구광역시 중구 대봉로 220-27 (대봉동),중구,35.858834,128.602242
구도로통닭 대구대봉점,호프/통닭,대구광역시 중구 대봉동 0088-0059 지상1층,"대구광역시 중구 대봉로47길 14 (대봉동, 지상1층)",중구,35.859277,128.600433
구들 마라탕 중앙점,중국식,대구광역시 중구 남일동 0036-0001 미도빌딩,"대구광역시 중구 국채보상로 582, 미도빌딩 105호 (남일동)",중구,35.870652,128.594210
구루카페(GuruCafe),호프/통닭,대구광역시 중구 삼덕동1가 0028-0007 지상3층,"대구광역시 중구 동성로4길 37 (삼덕동1가, 지상3층)",중구,35.866464,128.598646
구르메쇼쿠도,경양식,대구광역시 중구 봉산동 0003-0001 지상1층,대구광역시 중구 동성로2길 21-7 (봉산동),중구,35.866937,128.595882
구르메쇼쿠도 종로직영점,일식,"대구광역시 중구 동성로3가 0008 애비뉴 8번가 1층 129호,130호","대구광역시 중구 중앙대로 391, 애비뉴 8번가 1층 129호,130호 (동성로3가)",중구,35.868034,128.593125
구백번식당(900번식당),한식,대구광역시 중구 달성동 0293-0006 지상1층,"대구광역시 중구 달성공원로 52 (달성동, 지상1층)",중구,35.875052,128.579780
구봉구파스타&인생국수,경양식,대구광역시 중구 대신동 2105 서문시장2지구-서-132호,"대구광역시 중구 큰장로26길 25, 서문시장2지구-서-132호 (대신동)",중구,35.868765,128.579489
구오,경양식,대구광역시 중구 서문로1가 0010-0002 1층,"대구광역시 중구 경상감영길 41, 1층 (서문로1가)",중구,35.871494,128.589634
구일,한식,대구광역시 중구 동성로2가 0039-0003,대구광역시 중구 동성로12길 4 (동성로2가),중구,35.871498,128.595921
구트(gut),경양식,대구광역시 중구 사일동 0080 지상1층,"대구광역시 중구 동성로 19-9 (사일동, 지상1층)",중구,35.868913,128.594643
국수나무 반월당점,한식,대구광역시 중구 남산동 0925-0005 지상1층 A동,"대구광역시 중구 중앙대로 355-1, A동 1층 (남산동)",중구,35.864901,128.592958
국수먹는날,한식,대구광역시 중구 전동 0006-0001,대구광역시 중구 경상감영1길 4 (전동),중구,35.871105,128.593002
국시선생,한식,대구광역시 중구 교동 0008 노마즈하우스 105호,"대구광역시 중구 공평로 105 (교동, 노마즈하우스 105호)",중구,35.873509,128.600826
국시왕,분식,대구광역시 중구 동인동2가 0051 국채보상공원 화성파크드림CITY 1층 111호,"대구광역시 중구 국채보상로 655, 국채보상공원 화성파크드림CITY 1층 111호 (동인동2가)",중구,35.870070,128.602224
국일관,한식,"대구광역시 중구 동산동 0130 1,2층","대구광역시 중구 국채보상로 492-28, 1,2층 (동산동)",중구,35.869801,128.584769
국일따로국밥,탕류(보신용),대구광역시 중구 전동 0007-0001,"대구광역시 중구 국채보상로 571, 1층 (전동)",중구,35.871107,128.593172
국일불갈비,한식,대구광역시 중구 태평로1가 0004-0001,"대구광역시 중구 태평로 172, 1층 (태평로1가)",중구,35.874547,128.596335
국일삼계탕,탕류(보신용),대구광역시 중구 시장북로 0112-0001,"대구광역시 중구 달성로 73, 1층 (시장북로)",중구,35.871691,128.581869
국일생갈비,식육(숯불구이),대구광역시 중구 동산동 0106-0001,대구광역시 중구 국채보상로 492 (동산동),중구,35.870358,128.584478
국제,한식,대구광역시 중구 향촌동 0063 지하1층 70호,"대구광역시 중구 경상감영길 117-7 (향촌동, 지하1층 70호)",중구,35.872664,128.593612
국화정원,한식,"대구광역시 중구 삼덕동2가 0105-0001 ,-11,2(지상1층)",대구광역시 중구 동덕로 127 (삼덕동2가),중구,35.866055,128.603149
군마 종로점,식육(숯불구이),대구광역시 중구 장관동 0015-0002 지상1층,"대구광역시 중구 중앙대로81길 45 (장관동, 지상1층)",중구,35.869470,128.591100
군성,경양식,"대구광역시 중구 삼덕동1가 0051-0010 ,2(지상2층)","대구광역시 중구 동성로4길 20-7 (삼덕동1가, 지상2층)",중구,35.865680,128.598968
군위,한식,대구광역시 중구 포정동 0021-0003 중앙상가 1층 37호,"대구광역시 중구 경상감영길 101, 중앙상가 1층 37호 (포정동)",중구,35.872361,128.593047
군위식당,한식,"대구광역시 중구 포정동 0021-0003 ,2(지상1층)",대구광역시 중구 경상감영길 101 (포정동),중구,35.872361,128.593047
굴방(OYSTER ROOM),한식,대구광역시 중구 문화동 0007-0009 1층,"대구광역시 중구 동성로12길 21, 1층 (문화동)",중구,35.871527,128.596922
굽네치킨 대구대봉점,호프/통닭,대구광역시 중구 대봉동 0716-0003 지상1층,"대구광역시 중구 대봉로 268 (대봉동, 지상1층)",중구,35.862380,128.600141
굽네치킨 동인점,통닭(치킨),"대구광역시 중구 동인동4가 0248-0022 지상1,2층","대구광역시 중구 동덕로30길 55 (동인동4가, 지상1,2층)",중구,35.866913,128.606820
굽네치킨&피자 남산대신점,호프/통닭,대구광역시 중구 남산동 2267-0020,"대구광역시 중구 명덕로 91-1, 1층 (남산동)",중구,35.857683,128.580822
굿,한식,대구광역시 중구 동인동4가 0120-0010 세진빌딩 1층,"대구광역시 중구 국채보상로 701, 세진빌딩 1층 (동인동4가)",중구,35.869156,128.607147
굿또스시,일식,대구광역시 중구 삼덕동3가 0277-0002 지상1층,"대구광역시 중구 달구벌대로447길 37 (삼덕동3가, 지상1층)",중구,35.864146,128.607670
굿비어스탠드,호프/통닭,대구광역시 중구 동문동 0001-0004,"대구광역시 중구 경상감영길 201 (동문동, 지상1층)",중구,35.871958,128.598439
귀로,한식,대구광역시 중구 대봉동 0741-0017 지상1층,"대구광역시 중구 명륜로 126 (대봉동, 지상1층)",중구,35.859715,128.597920
귀족,식육(숯불구이),대구광역시 중구 대봉동 0100-0010,대구광역시 중구 대봉로 221 (대봉동),중구,35.858345,128.601290
규카츠정 동성로점,일식,대구광역시 중구 공평동 0046-0010 지상 1층,"대구광역시 중구 동성로2길 49-12, 지상 1층 (공평동)",중구,35.868302,128.596109
규토네기아,한식,대구광역시 중구 삼덕동1가 0055-0004 1층 103호,"대구광역시 중구 공평로 17, 1층 103호 (삼덕동1가)",중구,35.865855,128.599500
