adm_nm,stock,opened,closed,quarter,closure_rate,net
중구 대봉1동,226,11,10,2023Q4,0.0442,1
중구 대봉2동,67,1,0,2023Q4,0.0,1
중구 대신동,136,0,4,2023Q4,0.0294,-4
중구 동인동,313,8,25,2023Q4,0.0799,-17
중구 삼덕동,570,11,13,2023Q4,0.0228,-2
중구 성내1동,656,26,22,2023Q4,0.0335,4
중구 성내2동,596,25,32,2023Q4,0.0537,-7
중구 성내3동,77,2,7,2023Q4,0.0909,-5
군위군 군위읍,152,1,4,2024Q1,0.0263,-3
군위군 부계면,78,0,0,2024Q1,0.0,0
군위군 산성면,17,0,0,2024Q1,0.0,0
군위군 삼국유사면,16,1,0,2024Q1,0.0,1
군위군 소보면,20,0,0,2024Q1,0.0,0
군위군 우보면,12,0,0,2024Q1,0.0,0
군위군 의흥면,23,0,0,2024Q1,0.0,0
군위군 효령면,40,1,1,2024Q1,0.025,0
남구 대명10동,163,2,2,2024Q1,0.0123,0
남구 대명11동,127,3,2,2024Q1,0.0157,1
남구 대명1동,92,1,3,2024Q1,0.0326,-2
남구 대명2동,217,6,6,2024Q1,0.0276,0
남구 대명3동,304,5,5,2024Q1,0.0164,0
남구 대명4동,169,2,1,2024Q1,0.0059,1
남구 대명5동,179,1,2,2024Q1,0.0112,-1
남구 대명6동,104,1,2,2024Q1,0.0192,-1
남구 대명9동,225,3,4,2024Q1,0.0178,-1
남구 봉덕1동,150,6,2,2024Q1,0.0133,4
남구 봉덕2동,124,1,3,2024Q1,0.0242,-2
남구 봉덕3동,202,6,2,2024Q1,0.0099,4
남구 이천동,118,1,3,2024Q1,0.0254,-2
달서구 감삼동,361,7,11,2024Q1,0.0305,-4
달서구 도원동,173,2,7,2024Q1,0.0405,-5
"달서구 두류1,2동",237,3,3,2024Q1,0.0127,0
달서구 두류3동,284,2,2,2024Q1,0.007,0
달서구 본동,163,2,6,2024Q1,0.0368,-4
달서구 본리동,233,5,6,2024Q1,0.0258,-1
달서구 상인1동,215,4,5,2024Q1,0.0233,-1
달서구 상인2동,494,7,18,2024Q1,0.0364,-11
달서구 상인3동,101,1,5,2024Q1,0.0495,-4
달서구 성당동,296,5,14,2024Q1,0.0473,-9
달서구 송현1동,202,3,12,2024Q1,0.0594,-9
달서구 송현2동,289,3,7,2024Q1,0.0242,-4
달서구 신당동,792,10,25,2024Q1,0.0316,-15
달서구 용산1동,269,2,2,2024Q1,0.0074,0
달서구 용산2동,168,6,8,2024Q1,0.0476,-2
달서구 월성1동,365,5,12,2024Q1,0.0329,-7
달서구 월성2동,56,0,2,2024Q1,0.0357,-2
달서구 유천동,119,4,4,2024Q1,0.0336,0
달서구 이곡1동,228,4,8,2024Q1,0.0351,-4
달서구 이곡2동,241,3,10,2024Q1,0.0415,-7
달서구 장기동,195,1,2,2024Q1,0.0103,-1
달서구 죽전동,214,3,6,2024Q1,0.028,-3
달서구 진천동,612,7,19,2024Q1,0.031,-12
달성군 가창면,169,1,2,2024Q1,0.0118,-1
달성군 구지면,268,4,8,2024Q1,0.0299,-4
달성군 논공읍,280,1,0,2024Q1,0.0,1
달성군 다사읍,743,17,15,2024Q1,0.0202,2
달성군 옥포읍,244,6,5,2024Q1,0.0205,1
달성군 유가읍,285,6,9,2024Q1,0.0316,-3
달성군 하빈면,59,1,2,2024Q1,0.0339,-1
달성군 현풍읍,563,15,11,2024Q1,0.0195,4
달성군 화원읍,418,3,5,2024Q1,0.012,-2
동구 공산동,335,7,4,2024Q1,0.0119,3
동구 도평동,28,0,0,2024Q1,0.0,0
동구 동촌동,167,1,4,2024Q1,0.024,-3
동구 방촌동,181,1,3,2024Q1,0.0166,-2
동구 불로·봉무동,346,5,5,2024Q1,0.0145,0
동구 신암1동,172,2,1,2024Q1,0.0058,1
동구 신암2동,93,2,2,2024Q1,0.0215,0
동구 신암3동,107,1,3,2024Q1,0.028,-2
동구 신암4동,173,8,7,2024Q1,0.0405,1
동구 신암5동,91,2,0,2024Q1,0.0,2
동구 신천1·2동,110,1,2,2024Q1,0.0182,-1
동구 신천3동,169,4,4,2024Q1,0.0237,0
동구 신천4동,412,19,19,2024Q1,0.0461,0
동구 안심1동,553,10,9,2024Q1,0.0163,1
동구 안심2동,61,1,2,2024Q1,0.0328,-1
동구 안심3동,186,1,4,2024Q1,0.0215,-3
동구 안심4동,224,5,5,2024Q1,0.0223,0
동구 지저동,179,2,2,2024Q1,0.0112,0
동구 해안동,134,1,0,2024Q1,0.0,1
동구 혁신동,308,13,13,2024Q1,0.0422,0
동구 효목1동,248,6,2,2024Q1,0.0081,4
동구 효목2동,218,4,5,2024Q1,0.0229,-1
북구 검단동,42,1,1,2024Q1,0.0238,0
북구 고성동,186,4,0,2024Q1,0.0,4
북구 관문동,236,5,5,2024Q1,0.0212,0
북구 관음동,159,1,0,2024Q1,0.0,1
북구 구암동,338,1,5,2024Q1,0.0148,-4
북구 국우동,236,4,1,2024Q1,0.0042,3
북구 노원동,354,2,2,2024Q1,0.0056,0
북구 대현동,235,3,5,2024Q1,0.0213,-2
북구 동천동,369,7,6,2024Q1,0.0163,1
북구 무태조야동,329,6,3,2024Q1,0.0091,3
북구 복현1동,142,2,1,2024Q1,0.007,1
북구 복현2동,143,2,1,2024Q1,0.007,1
북구 산격1동,65,0,3,2024Q1,0.0462,-3
북구 산격2동,202,5,2,2024Q1,0.0099,3
북구 산격3동,461,11,12,2024Q1,0.026,-1
북구 산격4동,55,0,1,2024Q1,0.0182,-1
북구 읍내동,264,4,2,2024Q1,0.0076,2
북구 칠성동,262,5,6,2024Q1,0.0229,-1
북구 침산1동,46,0,1,2024Q1,0.0217,-1
북구 침산2동,145,4,2,2024Q1,0.0138,2
북구 침산3동,111,2,3,2024Q1,0.027,-1
북구 태전1동,264,6,8,2024Q1,0.0303,-2
북구 태전2동,237,5,4,2024Q1,0.0169,1
서구 내당1동,130,1,0,2024Q1,0.0,1
서구 내당2·3동,118,3,6,2024Q1,0.0508,-3
서구 내당4동,219,8,5,2024Q1,0.0228,3
서구 비산1동,74,0,1,2024Q1,0.0135,-1
서구 비산2·3동,189,3,3,2024Q1,0.0159,0
서구 비산4동,87,0,0,2024Q1,0.0,0
서구 비산5동,122,2,2,2024Q1,0.0164,0
서구 비산6동,72,3,0,2024Q1,0.0,3
서구 비산7동,312,2,3,2024Q1,0.0096,-1
서구 상중이동,235,2,7,2024Q1,0.0298,-5
서구 원대동,124,3,1,2024Q1,0.0081,2
서구 평리1동,58,0,1,2024Q1,0.0172,-1
서구 평리2동,56,1,1,2024Q1,0.0179,0
서구 평리3동,190,7,5,2024Q1,0.0263,2
서구 평리4동,318,3,14,2024Q1,0.044,-11
서구 평리5동,52,0,0,2024Q1,0.0,0
서구 평리6동,31,1,0,2024Q1,0.0,1
수성구 고산1동,297,10,6,2024Q1,0.0202,4
수성구 고산2동,244,9,2,2024Q1,0.0082,7
수성구 고산3동,251,2,6,2024Q1,0.0239,-4
수성구 두산동,557,13,11,2024Q1,0.0197,2
수성구 만촌1동,153,2,5,2024Q1,0.0327,-3
수성구 만촌2동,116,4,5,2024Q1,0.0431,-1
수성구 만촌3동,138,2,6,2024Q1,0.0435,-4
수성구 범물1동,96,1,2,2024Q1,0.0208,-1
수성구 범물2동,72,3,5,2024Q1,0.0694,-2
수성구 범어1동,265,5,2,2024Q1,0.0075,3
수성구 범어2동,152,0,3,2024Q1,0.0197,-3
수성구 범어3동,260,7,2,2024Q1,0.0077,5
수성구 범어4동,216,9,4,2024Q1,0.0185,5
수성구 상동,210,2,2,2024Q1,0.0095,0
수성구 수성1가동,107,2,1,2024Q1,0.0093,1
수성구 수성2·3가동,174,2,1,2024Q1,0.0057,1
수성구 수성4가동,187,2,2,2024Q1,0.0107,0
수성구 중동,152,2,2,2024Q1,0.0132,0
수성구 지산1동,353,7,5,2024Q1,0.0142,2
수성구 지산2동,151,4,2,2024Q1,0.0132,2
수성구 파동,87,2,2,2024Q1,0.023,0
수성구 황금1동,77,3,0,2024Q1,0.0,3
수성구 황금2동,234,5,5,2024Q1,0.0214,0
중구 남산1동,137,2,3,2024Q1,0.0219,-1
중구 남산2동,91,2,2,2024Q1,0.022,0
중구 남산3동,43,2,1,2024Q1,0.0233,1
중구 남산4동,67,0,0,2024Q1,0.0,0
중구 대봉1동,227,8,12,2024Q1,0.0529,-4
중구 대봉2동,68,1,3,2024Q1,0.0441,-2
중구 대신동,132,3,3,2024Q1,0.0227,0
중구 동인동,296,7,11,2024Q1,0.0372,-4
중구 삼덕동,568,14,23,2024Q1,0.0405,-9
중구 성내1동,660,23,22,2024Q1,0.0333,1
중구 성내2동,589,21,27,2024Q1,0.0458,-6
중구 성내3동,72,2,3,2024Q1,0.0417,-1
군위군 군위읍,149,0,3,2024Q2,0.0201,-3
군위군 부계면,78,0,0,2024Q2,0.0,0
군위군 산성면,17,0,0,2024Q2,0.0,0
군위군 삼국유사면,17,1,1,2024Q2,0.0588,0
군위군 소보면,20,0,0,2024Q2,0.0,0
군위군 우보면,12,0,0,2024Q2,0.0,0
군위군 의흥면,23,0,0,2024Q2,0.0,0
군위군 효령면,40,0,0,2024Q2,0.0,0
남구 대명10동,163,1,1,2024Q2,0.0061,0
남구 대명11동,128,5,4,2024Q2,0.0312,1
남구 대명1동,90,3,1,2024Q2,0.0111,2
남구 대명2동,217,3,3,2024Q2,0.0138,0
남구 대명3동,304,6,7,2024Q2,0.023,-1
남구 대명4동,170,1,4,2024Q2,0.0235,-3
남구 대명5동,178,3,3,2024Q2,0.0169,0
남구 대명6동,103,1,1,2024Q2,0.0097,0
남구 대명9동,224,3,3,2024Q2,0.0134,0
남구 봉덕1동,154,1,3,2024Q2,0.0195,-2
남구 봉덕2동,122,0,0,2024Q2,0.0,0
남구 봉덕3동,206,17,19,2024Q2,0.0922,-2
남구 이천동,116,3,2,2024Q2,0.0172,1
달서구 감삼동,357,10,12,2024Q2,0.0336,-2
달서구 도원동,168,8,0,2024Q2,0.0,8
"달서구 두류1,2동",237,1,5,2024Q2,0.0211,-4
달서구 두류3동,284,36,11,2024Q2,0.0387,25
달서구 본동,159,2,5,2024Q2,0.0314,-3
달서구 본리동,232,5,7,2024Q2,0.0302,-2
달서구 상인1동,214,5,4,2024Q2,0.0187,1
달서구 상인2동,483,10,7,2024Q2,0.0145,3
달서구 상인3동,97,1,5,2024Q2,0.0515,-4
달서구 성당동,287,15,12,2024Q2,0.0418,3
달서구 송현1동,193,5,7,2024Q2,0.0363,-2
달서구 송현2동,285,3,7,2024Q2,0.0246,-4
달서구 신당동,777,15,20,2024Q2,0.0257,-5
달서구 용산1동,269,7,1,2024Q2,0.0037,6
달서구 용산2동,166,1,1,2024Q2,0.006,0
달서구 월성1동,358,15,10,2024Q2,0.0279,5
달서구 월성2동,54,0,2,2024Q2,0.037,-2
달서구 유천동,119,8,2,2024Q2,0.0168,6
달서구 이곡1동,224,2,3,2024Q2,0.0134,-1
달서구 이곡2동,234,6,4,2024Q2,0.0171,2
달서구 장기동,194,1,2,2024Q2,0.0103,-1
달서구 죽전동,211,5,8,2024Q2,0.0379,-3
달서구 진천동,600,10,17,2024Q2,0.0283,-7
달성군 가창면,168,1,0,2024Q2,0.0,1
달성군 구지면,264,6,4,2024Q2,0.0152,2
달성군 논공읍,281,7,3,2024Q2,0.0107,4
달성군 다사읍,745,17,10,2024Q2,0.0134,7
달성군 옥포읍,245,6,5,2024Q2,0.0204,1
달성군 유가읍,282,19,7,2024Q2,0.0248,12
달성군 하빈면,58,2,0,2024Q2,0.0,2
달성군 현풍읍,567,13,12,2024Q2,0.0212,1
달성군 화원읍,416,7,1,2024Q2,0.0024,6
동구 공산동,338,2,1,2024Q2,0.003,1
동구 도평동,28,0,1,2024Q2,0.0357,-1
동구 동촌동,164,1,0,2024Q2,0.0,1
동구 방촌동,179,1,1,2024Q2,0.0056,0
동구 불로·봉무동,346,9,11,2024Q2,0.0318,-2
동구 신암1동,173,4,4,2024Q2,0.0231,0
동구 신암2동,93,4,3,2024Q2,0.0323,1
동구 신암3동,105,0,1,2024Q2,0.0095,-1
동구 신암4동,174,5,8,2024Q2,0.046,-3
동구 신암5동,93,4,1,2024Q2,0.0108,3
동구 신천1·2동,109,1,0,2024Q2,0.0,1
동구 신천3동,169,4,3,2024Q2,0.0178,1
동구 신천4동,412,14,16,2024Q2,0.0388,-2
동구 안심1동,554,12,12,2024Q2,0.0217,0
동구 안심2동,60,1,0,2024Q2,0.0,1
동구 안심3동,183,3,5,2024Q2,0.0273,-2
동구 안심4동,224,6,3,2024Q2,0.0134,3
동구 지저동,179,2,6,2024Q2,0.0335,-4
동구 해안동,135,2,1,2024Q2,0.0074,1
동구 혁신동,308,7,5,2024Q2,0.0162,2
동구 효목1동,252,12,13,2024Q2,0.0516,-1
동구 효목2동,217,4,10,2024Q2,0.0461,-6
북구 검단동,42,1,0,2024Q2,0.0,1
북구 고성동,190,32,33,2024Q2,0.1737,-1
북구 관문동,236,2,4,2024Q2,0.0169,-2
북구 관음동,160,1,4,2024Q2,0.025,-3
북구 구암동,334,5,1,2024Q2,0.003,4
북구 국우동,239,2,3,2024Q2,0.0126,-1
북구 노원동,354,3,5,2024Q2,0.0141,-2
북구 대현동,233,4,1,2024Q2,0.0043,3
북구 동천동,370,7,8,2024Q2,0.0216,-1
북구 무태조야동,332,10,5,2024Q2,0.0151,5
북구 복현1동,143,2,3,2024Q2,0.021,-1
북구 복현2동,144,3,3,2024Q2,0.0208,0
북구 산격1동,62,1,1,2024Q2,0.0161,0
북구 산격2동,205,5,7,2024Q2,0.0341,-2
북구 산격3동,460,13,11,2024Q2,0.0239,2
북구 산격4동,54,0,0,2024Q2,0.0,0
북구 읍내동,266,5,5,2024Q2,0.0188,0
북구 칠성동,261,10,5,2024Q2,0.0192,5
북구 침산1동,45,0,0,2024Q2,0.0,0
북구 침산2동,147,4,5,2024Q2,0.034,-1
북구 침산3동,110,0,0,2024Q2,0.0,0
북구 태전1동,262,7,5,2024Q2,0.0191,2
북구 태전2동,238,1,2,2024Q2,0.0084,-1
서구 내당1동,131,0,2,2024Q2,0.0153,-2
서구 내당2·3동,115,1,2,2024Q2,0.0174,-1
서구 내당4동,222,3,5,2024Q2,0.0225,-2
서구 비산1동,73,2,3,2024Q2,0.0411,-1
서구 비산2·3동,189,4,5,2024Q2,0.0265,-1
서구 비산4동,87,0,1,2024Q2,0.0115,-1
서구 비산5동,122,0,2,2024Q2,0.0164,-2
서구 비산6동,75,1,2,2024Q2,0.0267,-1
서구 비산7동,311,4,10,2024Q2,0.0322,-6
서구 상중이동,230,4,7,2024Q2,0.0304,-3
서구 원대동,126,5,2,2024Q2,0.0159,3
서구 평리1동,57,0,1,2024Q2,0.0175,-1
서구 평리2동,56,2,2,2024Q2,0.0357,0
서구 평리3동,192,1,0,2024Q2,0.0,1
서구 평리4동,307,8,6,2024Q2,0.0195,2
서구 평리5동,52,0,2,2024Q2,0.0385,-2
서구 평리6동,32,0,0,2024Q2,0.0,0
수성구 고산1동,301,7,5,2024Q2,0.0166,2
수성구 고산2동,251,13,8,2024Q2,0.0319,5
수성구 고산3동,247,0,3,2024Q2,0.0121,-3
수성구 두산동,559,20,17,2024Q2,0.0304,3
수성구 만촌1동,150,8,2,2024Q2,0.0133,6
수성구 만촌2동,115,4,1,2024Q2,0.0087,3
수성구 만촌3동,134,4,3,2024Q2,0.0224,1
수성구 범물1동,95,1,1,2024Q2,0.0105,0
수성구 범물2동,70,6,1,2024Q2,0.0143,5
수성구 범어1동,268,5,4,2024Q2,0.0149,1
수성구 범어2동,149,3,2,2024Q2,0.0134,1
수성구 범어3동,265,7,4,2024Q2,0.0151,3
수성구 범어4동,221,5,3,2024Q2,0.0136,2
수성구 상동,210,0,1,2024Q2,0.0048,-1
수성구 수성1가동,108,7,1,2024Q2,0.0093,6
수성구 수성2·3가동,175,7,5,2024Q2,0.0286,2
수성구 수성4가동,187,8,5,2024Q2,0.0267,3
수성구 중동,152,2,2,2024Q2,0.0132,0
수성구 지산1동,355,9,6,2024Q2,0.0169,3
수성구 지산2동,153,3,4,2024Q2,0.0261,-1
수성구 파동,87,1,5,2024Q2,0.0575,-4
수성구 황금1동,80,1,1,2024Q2,0.0125,0
수성구 황금2동,234,7,8,2024Q2,0.0342,-1
중구 남산1동,136,7,7,2024Q2,0.0515,0
중구 남산2동,91,0,1,2024Q2,0.011,-1
중구 남산3동,44,3,3,2024Q2,0.0682,0
중구 남산4동,67,3,2,2024Q2,0.0299,1
중구 대봉1동,223,7,7,2024Q2,0.0314,0
중구 대봉2동,66,2,1,2024Q2,0.0152,1
중구 대신동,132,5,2,2024Q2,0.0152,3
중구 동인동,292,11,13,2024Q2,0.0445,-2
중구 삼덕동,559,13,15,2024Q2,0.0268,-2
중구 성내1동,661,33,23,2024Q2,0.0348,10
중구 성내2동,583,29,28,2024Q2,0.048,1
중구 성내3동,71,1,6,2024Q2,0.0845,-5
군위군 군위읍,146,1,3,2024Q3,0.0205,-2
군위군 부계면,78,1,4,2024Q3,0.0513,-3
군위군 산성면,17,0,1,2024Q3,0.0588,-1
군위군 삼국유사면,17,1,0,2024Q3,0.0,1
군위군 소보면,20,0,0,2024Q3,0.0,0
군위군 우보면,12,0,0,2024Q3,0.0,0
군위군 의흥면,23,3,2,2024Q3,0.087,1
군위군 효령면,40,0,2,2024Q3,0.05,-2
남구 대명10동,163,6,2,2024Q3,0.0123,4
남구 대명11동,129,1,1,2024Q3,0.0078,0
남구 대명1동,92,1,4,2024Q3,0.0435,-3
남구 대명2동,217,2,2,2024Q3,0.0092,0
남구 대명3동,303,4,4,2024Q3,0.0132,0
남구 대명4동,167,7,3,2024Q3,0.018,4
남구 대명5동,178,2,6,2024Q3,0.0337,-4
남구 대명6동,103,2,3,2024Q3,0.0291,-1
남구 대명9동,224,7,6,2024Q3,0.0268,1
남구 봉덕1동,152,1,4,2024Q3,0.0263,-3
남구 봉덕2동,122,1,4,2024Q3,0.0328,-3
남구 봉덕3동,204,7,1,2024Q3,0.0049,6
남구 이천동,117,1,5,2024Q3,0.0427,-4
달서구 감삼동,355,11,10,2024Q3,0.0282,1
달서구 도원동,176,1,1,2024Q3,0.0057,0
"달서구 두류1,2동",233,5,5,2024Q3,0.0215,0
달서구 두류3동,309,4,39,2024Q3,0.1262,-35
달서구 본동,156,0,1,2024Q3,0.0064,-1
달서구 본리동,230,10,7,2024Q3,0.0304,3
달서구 상인1동,215,9,14,2024Q3,0.0651,-5
달서구 상인2동,486,6,6,2024Q3,0.0123,0
달서구 상인3동,93,2,2,2024Q3,0.0215,0
달서구 성당동,290,1,18,2024Q3,0.0621,-17
달서구 송현1동,191,2,5,2024Q3,0.0262,-3
달서구 송현2동,281,3,12,2024Q3,0.0427,-9
달서구 신당동,772,13,15,2024Q3,0.0194,-2
달서구 용산1동,275,2,7,2024Q3,0.0255,-5
달서구 용산2동,166,4,5,2024Q3,0.0301,-1
달서구 월성1동,363,17,12,2024Q3,0.0331,5
달서구 월성2동,52,1,1,2024Q3,0.0192,0
달서구 유천동,125,4,4,2024Q3,0.032,0
달서구 이곡1동,223,3,6,2024Q3,0.0269,-3
달서구 이곡2동,236,3,4,2024Q3,0.0169,-1
달서구 장기동,193,2,5,2024Q3,0.0259,-3
달서구 죽전동,208,6,6,2024Q3,0.0288,0
달서구 진천동,593,8,12,2024Q3,0.0202,-4
달성군 가창면,169,0,0,2024Q3,0.0,0
달성군 구지면,266,4,6,2024Q3,0.0226,-2
달성군 논공읍,285,2,3,2024Q3,0.0105,-1
달성군 다사읍,752,13,7,2024Q3,0.0093,6
달성군 옥포읍,246,3,5,2024Q3,0.0203,-2
달성군 유가읍,294,10,5,2024Q3,0.017,5
달성군 하빈면,60,1,0,2024Q3,0.0,1
달성군 현풍읍,568,8,15,2024Q3,0.0264,-7
달성군 화원읍,422,1,4,2024Q3,0.0095,-3
동구 공산동,339,7,4,2024Q3,0.0118,3
동구 도평동,27,0,0,2024Q3,0.0,0
동구 동촌동,165,2,2,2024Q3,0.0121,0
동구 방촌동,179,1,2,2024Q3,0.0112,-1
동구 불로·봉무동,344,4,2,2024Q3,0.0058,2
동구 신암1동,173,2,2,2024Q3,0.0116,0
동구 신암2동,94,2,0,2024Q3,0.0,2
동구 신암3동,104,2,2,2024Q3,0.0192,0
동구 신암4동,171,1,3,2024Q3,0.0175,-2
동구 신암5동,96,2,1,2024Q3,0.0104,1
동구 신천1·2동,110,0,1,2024Q3,0.0091,-1
동구 신천3동,170,6,3,2024Q3,0.0176,3
동구 신천4동,410,19,13,2024Q3,0.0317,6
동구 안심1동,554,10,9,2024Q3,0.0162,1
동구 안심2동,61,0,0,2024Q3,0.0,0
동구 안심3동,181,3,4,2024Q3,0.0221,-1
동구 안심4동,227,4,3,2024Q3,0.0132,1
동구 지저동,175,4,1,2024Q3,0.0057,3
동구 해안동,136,1,0,2024Q3,0.0,1
동구 혁신동,310,3,5,2024Q3,0.0161,-2
동구 효목1동,251,2,1,2024Q3,0.004,1
동구 효목2동,211,6,6,2024Q3,0.0284,0
북구 검단동,43,0,2,2024Q3,0.0465,-2
북구 고성동,189,3,0,2024Q3,0.0,3
북구 관문동,234,7,5,2024Q3,0.0214,2
북구 관음동,157,1,9,2024Q3,0.0573,-8
북구 구암동,338,2,5,2024Q3,0.0148,-3
북구 국우동,238,2,1,2024Q3,0.0042,1
북구 노원동,352,0,2,2024Q3,0.0057,-2
북구 대현동,236,3,1,2024Q3,0.0042,2
북구 동천동,369,8,5,2024Q3,0.0136,3
북구 무태조야동,337,6,3,2024Q3,0.0089,3
북구 복현1동,142,0,0,2024Q3,0.0,0
북구 복현2동,144,4,3,2024Q3,0.0208,1
북구 산격1동,62,1,0,2024Q3,0.0,1
북구 산격2동,203,14,14,2024Q3,0.069,0
북구 산격3동,462,10,8,2024Q3,0.0173,2
북구 산격4동,54,0,0,2024Q3,0.0,0
북구 읍내동,266,6,4,2024Q3,0.015,2
북구 칠성동,266,7,5,2024Q3,0.0188,2
북구 침산1동,45,0,1,2024Q3,0.0222,-1
북구 침산2동,146,4,4,2024Q3,0.0274,0
북구 침산3동,110,1,0,2024Q3,0.0,1
북구 태전1동,264,5,2,2024Q3,0.0076,3
북구 태전2동,237,6,3,2024Q3,0.0127,3
서구 내당1동,129,3,1,2024Q3,0.0078,2
서구 내당2·3동,114,3,3,2024Q3,0.0263,0
서구 내당4동,220,3,4,2024Q3,0.0182,-1
서구 비산1동,72,2,1,2024Q3,0.0139,1
서구 비산2·3동,188,4,3,2024Q3,0.016,1
서구 비산4동,86,3,3,2024Q3,0.0349,0
서구 비산5동,120,0,0,2024Q3,0.0,0
서구 비산6동,74,0,0,2024Q3,0.0,0
서구 비산7동,305,3,3,2024Q3,0.0098,0
서구 상중이동,227,7,6,2024Q3,0.0264,1
서구 원대동,129,4,0,2024Q3,0.0,4
서구 평리1동,56,0,1,2024Q3,0.0179,-1
서구 평리2동,56,1,2,2024Q3,0.0357,-1
서구 평리3동,193,2,0,2024Q3,0.0,2
서구 평리4동,309,3,6,2024Q3,0.0194,-3
서구 평리5동,50,3,1,2024Q3,0.02,2
서구 평리6동,32,1,0,2024Q3,0.0,1
수성구 고산1동,303,1,4,2024Q3,0.0132,-3
수성구 고산2동,256,10,8,2024Q3,0.0312,2
수성구 고산3동,244,1,6,2024Q3,0.0246,-5
수성구 두산동,562,59,65,2024Q3,0.1157,-6
수성구 만촌1동,156,1,2,2024Q3,0.0128,-1
수성구 만촌2동,118,1,4,2024Q3,0.0339,-3
수성구 만촌3동,135,3,2,2024Q3,0.0148,1
수성구 범물1동,95,0,2,2024Q3,0.0211,-2
수성구 범물2동,75,3,2,2024Q3,0.0267,1
수성구 범어1동,269,4,5,2024Q3,0.0186,-1
수성구 범어2동,150,3,6,2024Q3,0.04,-3
수성구 범어3동,268,7,3,2024Q3,0.0112,4
수성구 범어4동,223,7,3,2024Q3,0.0135,4
수성구 상동,209,3,5,2024Q3,0.0239,-2
수성구 수성1가동,114,7,3,2024Q3,0.0263,4
수성구 수성2·3가동,177,7,5,2024Q3,0.0282,2
수성구 수성4가동,190,3,4,2024Q3,0.0211,-1
수성구 중동,152,2,3,2024Q3,0.0197,-1
수성구 지산1동,358,2,6,2024Q3,0.0168,-4
수성구 지산2동,152,4,4,2024Q3,0.0263,0
수성구 파동,83,4,3,2024Q3,0.0361,1
수성구 황금1동,80,0,0,2024Q3,0.0,0
수성구 황금2동,233,8,6,2024Q3,0.0258,2
중구 남산1동,136,3,3,2024Q3,0.0221,0
중구 남산2동,90,2,4,2024Q3,0.0444,-2
중구 남산3동,44,1,3,2024Q3,0.0682,-2
중구 남산4동,68,3,1,2024Q3,0.0147,2
중구 대봉1동,223,3,4,2024Q3,0.0179,-1
중구 대봉2동,67,0,2,2024Q3,0.0299,-2
중구 대신동,135,2,1,2024Q3,0.0074,1
중구 동인동,290,3,4,2024Q3,0.0138,-1
중구 삼덕동,557,10,15,2024Q3,0.0269,-5
중구 성내1동,671,24,8,2024Q3,0.0119,16
중구 성내2동,584,38,28,2024Q3,0.0479,10
중구 성내3동,66,3,0,2024Q3,0.0,3
군위군 군위읍,144,3,4,2024Q4,0.0278,-1
군위군 부계면,75,2,2,2024Q4,0.0267,0
군위군 산성면,16,0,0,2024Q4,0.0,0
군위군 삼국유사면,18,0,0,2024Q4,0.0,0
군위군 소보면,20,0,2,2024Q4,0.1,-2
군위군 우보면,12,0,0,2024Q4,0.0,0
군위군 의흥면,24,6,7,2024Q4,0.2917,-1
군위군 효령면,38,0,0,2024Q4,0.0,0
남구 대명10동,167,4,2,2024Q4,0.012,2
남구 대명11동,129,8,13,2024Q4,0.1008,-5
남구 대명1동,89,0,3,2024Q4,0.0337,-3
남구 대명2동,217,5,8,2024Q4,0.0369,-3
남구 대명3동,303,3,18,2024Q4,0.0594,-15
남구 대명4동,171,2,11,2024Q4,0.0643,-9
남구 대명5동,174,6,4,2024Q4,0.023,2
남구 대명6동,102,3,6,2024Q4,0.0588,-3
남구 대명9동,225,1,9,2024Q4,0.04,-8
남구 봉덕1동,149,4,6,2024Q4,0.0403,-2
남구 봉덕2동,119,2,6,2024Q4,0.0504,-4
남구 봉덕3동,210,3,13,2024Q4,0.0619,-10
남구 이천동,113,0,5,2024Q4,0.0442,-5
달서구 감삼동,356,7,18,2024Q4,0.0506,-11
달서구 도원동,176,2,5,2024Q4,0.0284,-3
"달서구 두류1,2동",233,7,6,2024Q4,0.0258,1
달서구 두류3동,274,4,13,2024Q4,0.0474,-9
달서구 본동,155,1,6,2024Q4,0.0387,-5
달서구 본리동,233,5,6,2024Q4,0.0258,-1
달서구 상인1동,210,1,17,2024Q4,0.081,-16
달서구 상인2동,486,12,21,2024Q4,0.0432,-9
달서구 상인3동,93,1,8,2024Q4,0.086,-7
달서구 성당동,273,5,14,2024Q4,0.0513,-9
달서구 송현1동,188,6,18,2024Q4,0.0957,-12
달서구 송현2동,272,2,15,2024Q4,0.0551,-13
달서구 신당동,770,10,33,2024Q4,0.0429,-23
달서구 용산1동,270,0,15,2024Q4,0.0556,-15
달서구 용산2동,165,1,9,2024Q4,0.0545,-8
달서구 월성1동,368,12,12,2024Q4,0.0326,0
달서구 월성2동,52,0,2,2024Q4,0.0385,-2
달서구 유천동,125,2,4,2024Q4,0.032,-2
달서구 이곡1동,220,2,11,2024Q4,0.05,-9
달서구 이곡2동,235,6,7,2024Q4,0.0298,-1
달서구 장기동,190,3,6,2024Q4,0.0316,-3
달서구 죽전동,208,10,11,2024Q4,0.0529,-1
달서구 진천동,589,15,30,2024Q4,0.0509,-15
달성군 가창면,169,1,2,2024Q4,0.0118,-1
달성군 구지면,264,4,6,2024Q4,0.0227,-2
달성군 논공읍,284,3,4,2024Q4,0.0141,-1
